price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,beds,baths,area,latitude,longitude,isZillowOwned,variableData,badgeInfo,pgapt,sgapt,zestimate,info3String,brokerName
860000,860000,"276 Jayne Cv, Austin, TX 78737",276 Jayne Cv,Austin,TX,78737,3,3,2574,30.160454,-97.93733,FALSE,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
865000,865000,"10421 Tularosa Pass, Austin, TX 78726",10421 Tularosa Pass,Austin,TX,78726,4,4,3711,30.429937,-97.818,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 2-4pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,RE/MAX Austin Skyline
870000,870000,"12409 John Simpson Ct, Austin, TX 78732",12409 John Simpson Ct,Austin,TX,78732,4,4,3082,30.37355,-97.89052,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sun. 12-3pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty One Group Prosper
875000,875000,"14028 Timberline Trl, Austin, TX 78737",14028 Timberline Trl,Austin,TX,78737,4,3,2469,30.21761,-98.01994,FALSE,"{'type': 'DAYS_ON', 'text': '46 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Stanberry REALTORS
875000,875000,"6520 Heron Dr, Austin, TX 78759",6520 Heron Dr,Austin,TX,78759,4,3,2663,30.417683,-97.76385,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$20,000 (Nov 4)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Sherman & Co., Realtors"
875000,875000,"141 Atwater Cv, Austin, TX 78737",141 Atwater Cv,Austin,TX,78737,5,4,3907,30.201813,-97.977295,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$18,750 (Nov 4)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,RE/MAX Austin Skyline
875000,875000,"11806 Buckingham Rd, Austin, TX 78759",11806 Buckingham Rd,Austin,TX,78759,3,3,1750,30.43063,-97.77108,FALSE,"{'type': 'DAYS_ON', 'text': '4 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"eXp Realty, LLC"
889000,889000,"12704 Belcara Pl, Austin, TX 78732",12704 Belcara Pl,Austin,TX,78732,4,4,3271,30.349167,-97.91222,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$9,000 (Nov 7)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,M.E. 'Gene' Johnson REALTY
889900,889900,"3608 Highland View Dr, Austin, TX 78731",3608 Highland View Dr,Austin,TX,78731,4,3,2727,30.346094,-97.76069,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$30,000 (Nov 10)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Horizon Realty
895000,895000,"6007 Ivy Hills Dr, Austin, TX 78759",6007 Ivy Hills Dr,Austin,TX,78759,4,3,2908,30.4066,-97.76489,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$80,000 (Oct 3)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,M.E. 'Gene' Johnson REALTY
895000,895000,"8208 Ganttcrest Dr, Austin, TX 78749",8208 Ganttcrest Dr,Austin,TX,78749,3,3,2511,30.21329,-97.86542,FALSE,"{'type': 'DAYS_ON', 'text': '4 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Spyglass Realty
896990,896990,"Larimar Plan, Parten 75s","Larimar Plan, Parten 75s",Austin,TX,78737,5,5,3985,30.15459,-97.97822,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Mon:10AM-5PM;Tue:...'}",,ForSale,New Construction,0,,
899000,899000,"13113 Mansfield Dr, Austin, TX 78732",13113 Mansfield Dr,Austin,TX,78732,4,4,3528,30.388556,-97.89397,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-3pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams - Lake Travis
899000,899000,"409 Clover Ct #B, Austin, TX 78745",409 Clover Ct #B,Austin,TX,78745,3,3,2150,30.218267,-97.773506,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,New Construction,0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Watters International Realty
899000,899000,"2403 De Soto Dr, Austin, TX 78733",2403 De Soto Dr,Austin,TX,78733,4,3,2200,30.347486,-97.86266,FALSE,"{'type': 'DAYS_ON', 'text': '40 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
899900,899900,"4610 Oakmont Blvd, Austin, TX 78731",4610 Oakmont Blvd,Austin,TX,78731,4,2,2001,30.3219,-97.75085,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$50,000 (Nov 9)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Moreland Properties
899900,899900,"7917 Castle Peake Trl, Austin, TX 78726",7917 Castle Peake Trl,Austin,TX,78726,5,3,3171,30.424425,-97.86337,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 11am-1pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"eXp Realty, LLC"
900000,900000,"2311 Fuente Cv, Austin, TX 78745",2311 Fuente Cv,Austin,TX,78745,3,2,1831,30.199886,-97.81424,FALSE,"{'type': 'DAYS_ON', 'text': '5 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Fourth Dimension Group
900000,900000,"2909 E 3rd St #2, Austin, TX 78702",2909 E 3rd St #2,Austin,TX,78702,3,3,1820,30.253979,-97.7104,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Twelve Rivers Realty
925000,925000,"4708 Interlachen Ln, Austin, TX 78747",4708 Interlachen Ln,Austin,TX,78747,3,3,3631,30.141697,-97.78013,FALSE,"{'type': 'DAYS_ON', 'text': '1 day on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Solomon Group Real Estate
925000,925000,"5702 Bull Creek Rd, Austin, TX 78756",5702 Bull Creek Rd,Austin,TX,78756,3,2,1759,30.334267,-97.74569,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
925000,925000,"8505 Adirondack Cv, Austin, TX 78759",8505 Adirondack Cv,Austin,TX,78759,3,2,1888,30.38406,-97.76471,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$60,000 (Oct 19)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
929999,929999,"5706 Trailridge Dr, Austin, TX 78731",5706 Trailridge Dr,Austin,TX,78731,4,3,2123,30.339699,-97.7572,FALSE,"{'type': 'DAYS_ON', 'text': '9 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
939000,939000,"2904 Webberville Rd #1, Austin, TX 78702",2904 Webberville Rd #1,Austin,TX,78702,4,3,1881,30.266003,-97.70901,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 12-2pm'}",,ForSale,New Construction,0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"eXp Realty, LLC"
939900,939900,"4706 Fawn Run, Austin, TX 78735",4706 Fawn Run,Austin,TX,78735,4,3,2653,30.24665,-97.82905,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$40,000 (Oct 28)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Offerpad Brokerage, LLC"
945000,945000,"2400 Rustic Oak Ln, Austin, TX 78748",2400 Rustic Oak Ln,Austin,TX,78748,3,2,1954,30.18764,-97.82209,FALSE,"{'type': 'DAYS_ON', 'text': '33 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
950000,950000,"4600 Bull Creek Rd, Austin, TX 78731",4600 Bull Creek Rd,Austin,TX,78731,3,2,1921,30.322409,-97.7527,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$100,000 (Oct 31)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,McAllister & Associates
950000,950000,"194 Fireside Dr, Austin, TX 78757",194 Fireside Dr,Austin,TX,78757,4,4,3248,30.366241,-97.723434,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sun. 1-3pm'}",,ForSale,New Construction,0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,JBGoodwin REALTORS WL
950000,950000,"3419 Cowden Dr, Austin, TX 78732",3419 Cowden Dr,Austin,TX,78732,5,4,3523,30.377777,-97.89597,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 11am-1pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,White Label Realty
950000,950000,"470 Running Bird Rd, Austin, TX 78737",470 Running Bird Rd,Austin,TX,78737,5,5,3733,,,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,New Construction,0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
950000,950000,"3224 Summer Canyon Dr, Austin, TX 78732",3224 Summer Canyon Dr,Austin,TX,78732,4,3,3512,30.379602,-97.90396,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$25,000 (Nov 11)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Real
968900,968900,"2306 Village Cir, Austin, TX 78745",2306 Village Cir,Austin,TX,78745,4,3,2173,30.219706,-97.80132,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$1,000 (Oct 19)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Teifke Real Estate
975000,975000,"10404 Roy Butler Dr, Austin, TX 78717",10404 Roy Butler Dr,Austin,TX,78717,5,4,3237,30.501596,-97.76811,FALSE,"{'type': 'DAYS_ON', 'text': '9 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Ensor & Co., Realtors"
995000,995000,"604 E 42nd St, Austin, TX 78751",604 E 42nd St,Austin,TX,78751,3,2,1515,30.302614,-97.72553,FALSE,"{'type': 'DAYS_ON', 'text': '5 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
995000,995000,"1111 W 12th St APT 105, Austin, TX 78703",1111 W 12th St APT 105,Austin,TX,78703,2,2,1336,30.27755,-97.75339,FALSE,"{'type': 'DAYS_ON', 'text': '3 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Gottesman Residential R.E.
999999,999999,"7709 Yaupon Dr, Austin, TX 78759",7709 Yaupon Dr,Austin,TX,78759,5,4,3688,30.417366,-97.77939,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-3pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Dochen, REALTORS"
999999,999999,"2960 Reunion Blvd, Austin, TX 78737",2960 Reunion Blvd,Austin,TX,78737,4,4,3072,30.14913,-97.932594,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$28,001 (Nov 6)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Kuper Sotheby's Itl Rlty
1000000,1000000,"508 Lockhart Dr, Austin, TX 78704",508 Lockhart Dr,Austin,TX,78704,3,3,1184,30.243418,-97.74711,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$200,000 (Sep 24)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty One Group Prosper
1000000,1000000,"3704 Ebony Hollow Pass, Austin, TX 78739",3704 Ebony Hollow Pass,Austin,TX,78739,4,4,3160,30.159702,-97.869286,FALSE,"{'type': 'DAYS_ON', 'text': '18 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Coldwell Banker Realty
1010000,1010000,"7801 Oteka Cv, Austin, TX 78735",7801 Oteka Cv,Austin,TX,78735,4,3,3696,30.249775,-97.87788,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
1020000,1020000,"210 Lee Barton Dr UNIT 602, Austin, TX 78704",210 Lee Barton Dr UNIT 602,Austin,TX,78704,2,2,1600,30.263016,-97.757034,FALSE,"{'type': 'DAYS_ON', 'text': '2 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Moreland Properties
1025000,1025000,"2205 Robert Browning St, Austin, TX 78723",2205 Robert Browning St,Austin,TX,78723,3,3,1905,30.298471,-97.69989,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
1050000,1050000,"771 Jacksdaw Dr, Austin, TX 78737",771 Jacksdaw Dr,Austin,TX,78737,4,4,3325,30.15215,-97.93206,FALSE,"{'type': 'DAYS_ON', 'text': '13 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Womack Real Estate LLC
1070000,1070000,"4511 Autumnleaf Holw, Austin, TX 78731",4511 Autumnleaf Holw,Austin,TX,78731,4,3,2839,30.343159,-97.77879,FALSE,"{'type': 'DAYS_ON', 'text': '23 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,The One Realty
1099000,1099000,"7209 Foxtree Cv, Austin, TX 78750",7209 Foxtree Cv,Austin,TX,78750,4,3,2687,30.381187,-97.795746,FALSE,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Horizon Realty
1149500,1149500,"4607 Tejas Trl, Austin, TX 78745",4607 Tejas Trl,Austin,TX,78745,4,2,1855,30.22774,-97.79869,FALSE,"{'type': 'DAYS_ON', 'text': '12 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
1150000,1150000,"11725 Red Oak Valley Ln, Austin, TX 78732",11725 Red Oak Valley Ln,Austin,TX,78732,3,4,3037,30.351242,-97.89094,FALSE,"{'type': 'DAYS_ON', 'text': '20 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
1175000,1175000,"1712 Waterston Ave, Austin, TX 78703",1712 Waterston Ave,Austin,TX,78703,5,2,2894,30.282688,-97.76233,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$125,000 (Oct 13)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Coldwell Banker Realty
1189000,1189000,"2806 Geronimo Trl, Austin, TX 78734",2806 Geronimo Trl,Austin,TX,78734,3,3,2561,30.380957,-97.92162,FALSE,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}",,ForSale,New Construction,0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
1195000,1195000,"2800 Waymaker Way UNIT 42, Austin, TX 78746",2800 Waymaker Way UNIT 42,Austin,TX,78746,4,4,3008,30.326578,-97.80987,FALSE,"{'type': 'DAYS_ON', 'text': '40 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,MidCentury Realty
1198000,1198000,"12320 Alcanza Dr, Austin, TX 78739",12320 Alcanza Dr,Austin,TX,78739,5,5,4082,30.180323,-97.92155,FALSE,"{'type': 'DAYS_ON', 'text': '42 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,KW-Austin Portfolio RealEstate
1199000,1199000,"5402 S Scout Island Cir, Austin, TX 78731",5402 S Scout Island Cir,Austin,TX,78731,3,3,2718,30.354162,-97.787704,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$96,000 (Nov 11)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Coldwell Banker Realty
1199000,1199000,"4531 Avenue C, Austin, TX 78751",4531 Avenue C,Austin,TX,78751,4,3,2303,30.311304,-97.72877,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sun. 1am-4pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Dochen, REALTORS"
1199000,1199000,"4006 Greystone Dr, Austin, TX 78731",4006 Greystone Dr,Austin,TX,78731,4,3,2017,30.363094,-97.760925,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$51,000 (Nov 14)'}",,ForSale,For Sale (Broker),0,,Realty Austin
1200000,1200000,"4906 Strass Dr, Austin, TX 78731",4906 Strass Dr,Austin,TX,78731,5,3,2468,30.322456,-97.74661,FALSE,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Real
1200000,1200000,"4605 Highland Ter, Austin, TX 78731",4605 Highland Ter,Austin,TX,78731,4,3,2394,30.324215,-97.754776,FALSE,"{'type': 'DAYS_ON', 'text': '20 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
1200000,1200000,"4819 River Place Blvd, Austin, TX 78730",4819 River Place Blvd,Austin,TX,78730,4,5,3789,30.374783,-97.8543,FALSE,"{'type': 'DAYS_ON', 'text': '15 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
1245000,1245000,"2406 E 8th St #1, Austin, TX 78702",2406 E 8th St #1,Austin,TX,78702,3,4,2149,30.263868,-97.71489,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-3pm'}",,ForSale,New Construction,0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Moreland Properties
1249000,1249000,"4007 Rosedale Ave, Austin, TX 78756",4007 Rosedale Ave,Austin,TX,78756,3,2,1778,30.310514,-97.74564,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$146,000 (Oct 20)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Gottesman Residential R.E.
1249500,1249500,"6700 Manzanita St, Austin, TX 78759",6700 Manzanita St,Austin,TX,78759,4,3,3243,30.415699,-97.76785,FALSE,"{'type': 'DAYS_ON', 'text': '40 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
1250000,1250000,"1401 Barclay Dr, Austin, TX 78746",1401 Barclay Dr,Austin,TX,78746,4,2,2448,30.277948,-97.82369,FALSE,"{'type': 'DAYS_ON', 'text': '27 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Rudder Realty, Inc."
1290000,1290000,"2702 Rae Dell Ave, Austin, TX 78704",2702 Rae Dell Ave,Austin,TX,78704,3,2,1708,30.247768,-97.78313,FALSE,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Blairfield Realty LLC
1290000,1290000,"8725 Silverhill Ln, Austin, TX 78759",8725 Silverhill Ln,Austin,TX,78759,5,4,2752,30.379774,-97.74592,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$50,000 (Oct 25)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
1295000,1295000,"2011 Tillotson Ave, Austin, TX 78702",2011 Tillotson Ave,Austin,TX,78702,4,3,2227,30.26592,-97.71824,FALSE,"{'type': 'DAYS_ON', 'text': '40 days on Zillow'}",,ForSale,New Construction,0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,BluEarth Realty LLC
1299900,1299900,"4109 Mark Rae St, Austin, TX 78727",4109 Mark Rae St,Austin,TX,78727,5,4,4100,30.435415,-97.709496,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$100,000 (Nov 3)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Sprout Realty
1300000,1300000,"8706 S View Rd, Austin, TX 78737",8706 S View Rd,Austin,TX,78737,4,3,2704,30.228626,-97.91114,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-3pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
1300000,1300000,"10613 La Plata Cv, Austin, TX 78737",10613 La Plata Cv,Austin,TX,78737,5,4,2971,30.204538,-97.915276,FALSE,"{'type': 'DAYS_ON', 'text': '1 day on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Coldwell Banker Realty
1395000,1395000,"1913 Canterbury St #1, Austin, TX 78702",1913 Canterbury St #1,Austin,TX,78702,3,4,2063,30.254696,-97.72458,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 12-3pm'}",,ForSale,New Construction,0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Robert Griffice
1398900,1398900,"9277 Scenic Bluff Dr, Austin, TX 78733",9277 Scenic Bluff Dr,Austin,TX,78733,5,3,3414,30.299635,-97.88346,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$100 (Oct 28)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,AustinRealEstate.com
1400000,1400000,"2804 Westhill Dr, Austin, TX 78704",2804 Westhill Dr,Austin,TX,78704,,0,3526,30.24623,-97.78362,FALSE,"{'type': 'DAYS_ON', 'text': '1 day on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Waterloo Realty, LLC"
1412500,1412500,"143 Riva Ridge Pl, Austin, TX 78737",143 Riva Ridge Pl,Austin,TX,78737,4,4,3190,30.21064,-98.012215,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-3pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
1450000,1450000,"907 Post Oak St, Austin, TX 78704",907 Post Oak St,Austin,TX,78704,3,2,1575,30.257872,-97.755295,FALSE,"{'type': 'DAYS_ON', 'text': '27 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,David Brodsky Properties
1450000,1450000,"3342 Far View Dr, Austin, TX 78730",3342 Far View Dr,Austin,TX,78730,4,4,3653,30.35744,-97.85539,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$120,000 (Oct 28)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
1465000,1465000,"2506 Ann Arbor Ave, Austin, TX 78704",2506 Ann Arbor Ave,Austin,TX,78704,3,2,1890,30.24753,-97.77918,FALSE,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
